image_filename,vehicle_type,vehicle_label
Bike_1338.jpeg,Bike,0
Car_1615.jpeg,Car,1
Car_465.jpeg,Car,1
Car_336.jpeg,Car,1
Bike_1447.jpeg,Bike,0
Car_1395.jpeg,Car,1
Car_105.jpeg,Car,1
Bike_1040.jpeg,Bike,0
Bike_1387.jpeg,Bike,0
Bike_1479.jpeg,Bike,0
Car_1388.jpeg,Car,1
Car_1002.jpeg,Car,1
Bike_1976.jpeg,Bike,0
Bike_440.jpeg,Bike,0
Bike_382.jpeg,Bike,0
Car_1403.jpeg,Car,1
Car_1923.jpeg,Car,1
Car_1204.jpeg,Car,1
Car_846.jpeg,Car,1
Bike_374.jpeg,Bike,0
Bike_1267.jpeg,Bike,0
Bike_1127.jpeg,Bike,0
Car_390.jpeg,Car,1
Bike_1841.jpeg,Bike,0
Car_1127.jpeg,Car,1
Bike_1983.jpeg,Bike,0
Car_434.jpeg,Car,1
Car_1425.jpeg,Car,1
Bike_161.jpeg,Bike,0
Bike_1807.jpeg,Bike,0
Bike_1516.jpeg,Bike,0
Car_86.jpeg,Car,1
Car_1906.jpeg,Car,1
Car_194.jpeg,Car,1
Bike_1151.jpeg,Bike,0
Bike_1079.jpeg,Bike,0
Car_1172.jpeg,Car,1
Car_1110.jpeg,Car,1
Car_158.jpeg,Car,1
Car_1265.jpeg,Car,1
Car_807.jpeg,Car,1
Bike_1042.jpeg,Bike,0
Car_1964.jpeg,Car,1
Bike_332.jpeg,Bike,0
Car_1942.jpeg,Car,1
Bike_1021.jpeg,Bike,0
Car_1705.jpeg,Car,1
Bike_1142.jpeg,Bike,0
Car_1467.jpeg,Car,1
Car_1175.jpeg,Car,1
Car_1328.jpeg,Car,1
Bike_737.jpeg,Bike,0
Car_165.jpeg,Car,1
Bike_1664.jpeg,Bike,0
Bike_1727.jpeg,Bike,0
Car_1988.jpeg,Car,1
Bike_1200.jpeg,Bike,0
Bike_688.jpeg,Bike,0
Car_498.jpeg,Car,1
Bike_1675.jpeg,Bike,0
Bike_1835.jpeg,Bike,0
Bike_1067.jpeg,Bike,0
Bike_769.jpeg,Bike,0
Bike_678.jpeg,Bike,0
Car_1225.jpeg,Car,1
Car_1278.jpeg,Car,1
Car_299.jpeg,Car,1
Bike_1851.jpeg,Bike,0
Bike_230.jpeg,Bike,0
Car_16.jpeg,Car,1
Bike_950.jpeg,Bike,0
Car_1299.jpeg,Car,1
Bike_1418.jpeg,Bike,0
Bike_1685.jpeg,Bike,0
Car_1532.jpeg,Car,1
Bike_1724.jpeg,Bike,0
Bike_508.jpeg,Bike,0
Bike_714.jpeg,Bike,0
Car_140.jpeg,Car,1
Bike_1640.jpeg,Bike,0
Car_495.jpeg,Car,1
Bike_1477.jpeg,Bike,0
Bike_1737.jpeg,Bike,0
Bike_1893.jpeg,Bike,0
Car_1853.jpeg,Car,1
Bike_22.jpeg,Bike,0
Car_653.jpeg,Car,1
Car_1482.jpeg,Car,1
Bike_1112.jpeg,Bike,0
Bike_1742.jpeg,Bike,0
Bike_1402.jpeg,Bike,0
Bike_1765.jpeg,Bike,0
Car_1534.jpeg,Car,1
Bike_866.jpeg,Bike,0
Bike_844.jpeg,Bike,0
Bike_920.jpeg,Bike,0
Bike_656.jpeg,Bike,0
Car_1312.jpeg,Car,1
Bike_1709.jpeg,Bike,0
Bike_1876.jpeg,Bike,0
Car_502.jpeg,Car,1
Car_145.jpeg,Car,1
Bike_809.jpeg,Bike,0
Car_1891.jpeg,Car,1
Car_219.jpeg,Car,1
Car_1613.jpeg,Car,1
Bike_473.jpeg,Bike,0
Car_1000.jpeg,Car,1
Bike_329.jpeg,Bike,0
Car_1230.jpeg,Car,1
Car_1742.jpeg,Car,1
Car_1821.jpeg,Car,1
Car_176.jpeg,Car,1
Car_1055.jpeg,Car,1
Bike_354.jpeg,Bike,0
Car_1324.jpeg,Car,1
Car_1515.jpeg,Car,1
Car_1135.jpeg,Car,1
Bike_293.jpeg,Bike,0
Bike_68.jpeg,Bike,0
Bike_675.jpeg,Bike,0
Car_1992.jpeg,Car,1
Car_1169.jpeg,Car,1
Bike_694.jpeg,Bike,0
Car_437.jpeg,Car,1
Car_183.jpeg,Car,1
Bike_62.jpeg,Bike,0
Bike_515.jpeg,Bike,0
Car_1357.jpeg,Car,1
Bike_590.jpeg,Bike,0
Car_312.jpeg,Car,1
Bike_1395.jpeg,Bike,0
Car_554.jpeg,Car,1
Bike_1785.jpeg,Bike,0
Bike_137.jpeg,Bike,0
Car_1034.jpeg,Car,1
Bike_1914.jpeg,Bike,0
Car_1291.jpeg,Car,1
Car_1303.jpeg,Car,1
Bike_681.jpeg,Bike,0
Car_1241.jpeg,Car,1
Car_361.jpeg,Car,1
Bike_1632.jpeg,Bike,0
Bike_1231.jpeg,Bike,0
Car_1025.jpeg,Car,1
Car_309.jpeg,Car,1
Bike_1236.jpeg,Bike,0
Bike_9.jpeg,Bike,0
Bike_1373.jpeg,Bike,0
Bike_951.jpeg,Bike,0
Bike_1423.jpeg,Bike,0
Bike_1553.jpeg,Bike,0
Bike_472.jpeg,Bike,0
Bike_1261.jpeg,Bike,0
Bike_450.jpeg,Bike,0
Car_1547.jpeg,Car,1
Car_648.jpeg,Car,1
Car_1681.jpeg,Car,1
Car_408.jpeg,Car,1
Bike_926.jpeg,Bike,0
Car_1832.jpeg,Car,1
Bike_251.jpeg,Bike,0
Bike_859.jpeg,Bike,0
Bike_987.jpeg,Bike,0
Car_541.jpeg,Car,1
Car_1930.jpeg,Car,1
Bike_1782.jpeg,Bike,0
Car_1332.jpeg,Car,1
Bike_1635.jpeg,Bike,0
Car_340.jpeg,Car,1
Car_1392.jpeg,Car,1
Car_489.jpeg,Car,1
Car_1492.jpeg,Car,1
Car_714.jpeg,Car,1
Bike_155.jpeg,Bike,0
Bike_1183.jpeg,Bike,0
Bike_399.jpeg,Bike,0
Bike_1038.jpeg,Bike,0
Car_452.jpeg,Car,1
Car_1595.jpeg,Car,1
Car_868.jpeg,Car,1
Bike_195.jpeg,Bike,0
Car_422.jpeg,Car,1
Bike_946.jpeg,Bike,0
Car_1409.jpeg,Car,1
Bike_75.jpeg,Bike,0
Bike_306.jpeg,Bike,0
Car_1746.jpeg,Car,1
Car_1658.jpeg,Car,1
Bike_579.jpeg,Bike,0
Bike_369.jpeg,Bike,0
Car_598.jpeg,Car,1
Car_1162.jpeg,Car,1
Car_199.jpeg,Car,1
Car_1663.jpeg,Car,1
Bike_783.jpeg,Bike,0
Bike_646.jpeg,Bike,0
Car_638.jpeg,Car,1
Car_1142.jpeg,Car,1
Bike_711.jpeg,Bike,0
Bike_193.jpeg,Bike,0
Car_1770.jpeg,Car,1
Bike_194.jpeg,Bike,0
Bike_216.jpeg,Bike,0
Bike_1122.jpeg,Bike,0
Bike_708.jpeg,Bike,0
Bike_1627.jpeg,Bike,0
Bike_1302.jpeg,Bike,0
Bike_824.jpeg,Bike,0
Bike_1826.jpeg,Bike,0
Bike_1337.jpeg,Bike,0
Bike_1368.jpeg,Bike,0
Car_709.jpeg,Car,1
Bike_288.jpeg,Bike,0
Bike_666.jpeg,Bike,0
Bike_30.jpeg,Bike,0
Car_87.jpeg,Car,1
Car_364.jpeg,Car,1
Car_685.jpeg,Car,1
Bike_1703.jpeg,Bike,0
Car_650.jpeg,Car,1
Car_1173.jpeg,Car,1
Car_1972.jpeg,Car,1
Car_356.jpeg,Car,1
Bike_1549.jpeg,Bike,0
Car_1203.jpeg,Car,1
Bike_569.jpeg,Bike,0
Bike_460.jpeg,Bike,0
Bike_1529.jpeg,Bike,0
Car_520.jpeg,Car,1
Car_324.jpeg,Car,1
Car_1703.jpeg,Car,1
Bike_1699.jpeg,Bike,0
Car_637.jpeg,Car,1
Bike_994.jpeg,Bike,0
Car_1574.jpeg,Car,1
Car_1440.jpeg,Car,1
Bike_1739.jpeg,Bike,0
Bike_1126.jpeg,Bike,0
Car_1489.jpeg,Car,1
Car_1264.jpeg,Car,1
Car_1386.jpeg,Car,1
Car_1708.jpeg,Car,1
Bike_1214.jpeg,Bike,0
Car_1635.jpeg,Car,1
Car_649.jpeg,Car,1
Bike_1565.jpeg,Bike,0
Bike_144.jpeg,Bike,0
Car_1885.jpeg,Car,1
Car_921.jpeg,Car,1
Car_1507.jpeg,Car,1
Car_363.jpeg,Car,1
Bike_917.jpeg,Bike,0
Bike_1715.jpeg,Bike,0
Car_932.jpeg,Car,1
Bike_611.jpeg,Bike,0
Car_658.jpeg,Car,1
Bike_1160.jpeg,Bike,0
Bike_432.jpeg,Bike,0
Car_688.jpeg,Car,1
Bike_890.jpeg,Bike,0
Car_859.jpeg,Car,1
Car_902.jpeg,Car,1
Bike_1605.jpeg,Bike,0
Bike_1043.jpeg,Bike,0
Bike_1958.jpeg,Bike,0
Bike_1633.jpeg,Bike,0
Car_1094.jpeg,Car,1
Bike_1539.jpeg,Bike,0
Car_36.jpeg,Car,1
Car_1311.jpeg,Car,1
Car_323.jpeg,Car,1
Bike_1225.jpeg,Bike,0
Bike_1406.jpeg,Bike,0
Car_1556.jpeg,Car,1
Bike_703.jpeg,Bike,0
Bike_500.jpeg,Bike,0
Bike_871.jpeg,Bike,0
Bike_1257.jpeg,Bike,0
Car_1883.jpeg,Car,1
Car_562.jpeg,Car,1
Car_892.jpeg,Car,1
Car_810.jpeg,Car,1
Car_1493.jpeg,Car,1
Bike_916.jpeg,Bike,0
Car_377.jpeg,Car,1
Bike_1486.jpeg,Bike,0
Bike_1808.jpeg,Bike,0
Bike_481.jpeg,Bike,0
Car_1170.jpeg,Car,1
Bike_1203.jpeg,Bike,0
Bike_551.jpeg,Bike,0
Car_1078.jpeg,Car,1
Bike_1918.jpeg,Bike,0
Car_1790.jpeg,Car,1
Bike_1140.jpeg,Bike,0
Car_1810.jpeg,Car,1
Bike_198.jpeg,Bike,0
Car_1138.jpeg,Car,1
Car_1815.jpeg,Car,1
Car_242.jpeg,Car,1
Bike_1358.jpeg,Bike,0
Bike_1316.jpeg,Bike,0
Bike_727.jpeg,Bike,0
Bike_1550.jpeg,Bike,0
Bike_1778.jpeg,Bike,0
Car_1998.jpeg,Car,1
Bike_686.jpeg,Bike,0
Car_399.jpeg,Car,1
Car_640.jpeg,Car,1
Car_579.jpeg,Car,1
Bike_869.jpeg,Bike,0
Car_583.jpeg,Car,1
Car_1582.jpeg,Car,1
Bike_1970.jpeg,Bike,0
Bike_1520.jpeg,Bike,0
Car_582.jpeg,Car,1
Bike_979.jpeg,Bike,0
Bike_762.jpeg,Bike,0
Car_46.jpeg,Car,1
Car_185.jpeg,Car,1
Car_1120.jpeg,Car,1
Bike_1507.jpeg,Bike,0
Bike_290.jpeg,Bike,0
Bike_877.jpeg,Bike,0
Bike_107.jpeg,Bike,0
Car_229.jpeg,Car,1
Bike_1611.jpeg,Bike,0
Bike_1555.jpeg,Bike,0
Bike_92.jpeg,Bike,0
Car_109.jpeg,Car,1
Bike_177.jpeg,Bike,0
Bike_1196.jpeg,Bike,0
Car_1581.jpeg,Car,1
Car_1360.jpeg,Car,1
Bike_1478.jpeg,Bike,0
Car_775.jpeg,Car,1
Car_514.jpeg,Car,1
Bike_1720.jpeg,Bike,0
Bike_253.jpeg,Bike,0
Bike_1659.jpeg,Bike,0
Bike_836.jpeg,Bike,0
Car_532.jpeg,Car,1
Car_1856.jpeg,Car,1
Bike_665.jpeg,Bike,0
Bike_1228.jpeg,Bike,0
Bike_1363.jpeg,Bike,0
Car_24.jpeg,Car,1
Bike_1556.jpeg,Bike,0
Bike_289.jpeg,Bike,0
Car_1267.jpeg,Car,1
Car_501.jpeg,Car,1
Car_1153.jpeg,Car,1
Car_597.jpeg,Car,1
Car_1281.jpeg,Car,1
Car_1951.jpeg,Car,1
Bike_410.jpeg,Bike,0
Bike_822.jpeg,Bike,0
Car_1608.jpeg,Car,1
Car_1617.jpeg,Car,1
Bike_1898.jpeg,Bike,0
Car_986.jpeg,Car,1
Car_298.jpeg,Car,1
Car_1389.jpeg,Car,1
Bike_1542.jpeg,Bike,0
Car_802.jpeg,Car,1
Bike_731.jpeg,Bike,0
Car_1824.jpeg,Car,1
Bike_891.jpeg,Bike,0
Car_981.jpeg,Car,1
Car_817.jpeg,Car,1
Car_1372.jpeg,Car,1
Bike_1049.jpeg,Bike,0
Bike_358.jpeg,Bike,0
Bike_1331.jpeg,Bike,0
Bike_117.jpeg,Bike,0
Bike_1248.jpeg,Bike,0
Car_957.jpeg,Car,1
Bike_180.jpeg,Bike,0
Bike_849.jpeg,Bike,0
Car_221.jpeg,Car,1
Bike_1980.jpeg,Bike,0
Bike_779.jpeg,Bike,0
Car_492.jpeg,Car,1
Bike_793.jpeg,Bike,0
Car_1422.jpeg,Car,1
Bike_1150.jpeg,Bike,0
Bike_1579.jpeg,Bike,0
Car_933.jpeg,Car,1
Bike_1068.jpeg,Bike,0
Bike_749.jpeg,Bike,0
Car_490.jpeg,Car,1
Bike_249.jpeg,Bike,0
Bike_296.jpeg,Bike,0
Car_112.jpeg,Car,1
Car_317.jpeg,Car,1
Car_1773.jpeg,Car,1
Bike_420.jpeg,Bike,0
Car_337.jpeg,Car,1
Car_82.jpeg,Car,1
Car_1206.jpeg,Car,1
Car_610.jpeg,Car,1
Car_1183.jpeg,Car,1
Car_878.jpeg,Car,1
Car_799.jpeg,Car,1
Bike_880.jpeg,Bike,0
Car_1390.jpeg,Car,1
Car_40.jpeg,Car,1
Bike_1551.jpeg,Bike,0
Car_608.jpeg,Car,1
Car_256.jpeg,Car,1
Bike_1375.jpeg,Bike,0
Bike_1773.jpeg,Bike,0
Car_95.jpeg,Car,1
Car_1400.jpeg,Car,1
Car_1345.jpeg,Car,1
Bike_969.jpeg,Bike,0
Bike_458.jpeg,Bike,0
Bike_1173.jpeg,Bike,0
Car_91.jpeg,Car,1
Car_447.jpeg,Car,1
Car_445.jpeg,Car,1
Car_461.jpeg,Car,1
Car_1084.jpeg,Car,1
Car_204.jpeg,Car,1
Car_1090.jpeg,Car,1
Car_4.jpeg,Car,1
Bike_83.jpeg,Bike,0
Car_396.jpeg,Car,1
Bike_134.jpeg,Bike,0
Car_1317.jpeg,Car,1
Bike_888.jpeg,Bike,0
Bike_218.jpeg,Bike,0
Bike_1824.jpeg,Bike,0
Bike_985.jpeg,Bike,0
Bike_878.jpeg,Bike,0
Car_863.jpeg,Car,1
Bike_807.jpeg,Bike,0
Car_768.jpeg,Car,1
Bike_236.jpeg,Bike,0
Car_571.jpeg,Car,1
Bike_1883.jpeg,Bike,0
Car_566.jpeg,Car,1
Bike_207.jpeg,Bike,0
Bike_305.jpeg,Bike,0
Car_1307.jpeg,Car,1
Car_1453.jpeg,Car,1
Car_1246.jpeg,Car,1
Bike_1532.jpeg,Bike,0
Bike_1041.jpeg,Bike,0
Car_1812.jpeg,Car,1
Car_289.jpeg,Car,1
Car_243.jpeg,Car,1
Car_1747.jpeg,Car,1
Bike_160.jpeg,Bike,0
Bike_1109.jpeg,Bike,0
Car_1735.jpeg,Car,1
Car_1586.jpeg,Car,1
Car_1949.jpeg,Car,1
Car_1633.jpeg,Car,1
Bike_319.jpeg,Bike,0
Bike_1792.jpeg,Bike,0
Car_530.jpeg,Car,1
Car_1029.jpeg,Car,1
Bike_417.jpeg,Bike,0
Bike_817.jpeg,Bike,0
Bike_1403.jpeg,Bike,0
Car_341.jpeg,Car,1
Car_366.jpeg,Car,1
Car_1258.jpeg,Car,1
Car_412.jpeg,Car,1
Car_1805.jpeg,Car,1
Bike_848.jpeg,Bike,0
Car_1946.jpeg,Car,1
Bike_739.jpeg,Bike,0
Car_1076.jpeg,Car,1
Bike_543.jpeg,Bike,0
Car_1248.jpeg,Car,1
Bike_104.jpeg,Bike,0
Car_1712.jpeg,Car,1
Bike_1181.jpeg,Bike,0
Car_1254.jpeg,Car,1
Bike_1713.jpeg,Bike,0
Car_478.jpeg,Car,1
Bike_574.jpeg,Bike,0
Bike_689.jpeg,Bike,0
Car_45.jpeg,Car,1
Car_486.jpeg,Car,1
Bike_1684.jpeg,Bike,0
Car_820.jpeg,Car,1
Bike_452.jpeg,Bike,0
Bike_318.jpeg,Bike,0
Bike_1197.jpeg,Bike,0
Bike_740.jpeg,Bike,0
Bike_925.jpeg,Bike,0
Bike_1853.jpeg,Bike,0
Bike_243.jpeg,Bike,0
Car_128.jpeg,Car,1
Car_1600.jpeg,Car,1
Bike_1132.jpeg,Bike,0
Bike_1426.jpeg,Bike,0
Car_1538.jpeg,Car,1
Car_1996.jpeg,Car,1
Car_1021.jpeg,Car,1
Bike_1146.jpeg,Bike,0
Car_840.jpeg,Car,1
Car_441.jpeg,Car,1
Bike_337.jpeg,Bike,0
Car_907.jpeg,Car,1
Bike_756.jpeg,Bike,0
Bike_1080.jpeg,Bike,0
Bike_909.jpeg,Bike,0
Bike_1083.jpeg,Bike,0
Bike_1310.jpeg,Bike,0
Car_1927.jpeg,Car,1
Bike_523.jpeg,Bike,0
Bike_831.jpeg,Bike,0
Car_1408.jpeg,Car,1
Car_213.jpeg,Car,1
Car_239.jpeg,Car,1
Car_1056.jpeg,Car,1
Bike_861.jpeg,Bike,0
Car_1545.jpeg,Car,1
Car_1518.jpeg,Car,1
Bike_1774.jpeg,Bike,0
Car_1010.jpeg,Car,1
Car_819.jpeg,Car,1
Bike_829.jpeg,Bike,0
Bike_1347.jpeg,Bike,0
Car_214.jpeg,Car,1
Car_538.jpeg,Car,1
Car_1997.jpeg,Car,1
Car_1788.jpeg,Car,1
Car_101.jpeg,Car,1
Car_867.jpeg,Car,1
Bike_1352.jpeg,Bike,0
Bike_1220.jpeg,Bike,0
Car_237.jpeg,Car,1
Car_1890.jpeg,Car,1
Car_1270.jpeg,Car,1
Bike_761.jpeg,Bike,0
Car_1240.jpeg,Car,1
Bike_398.jpeg,Bike,0
Car_905.jpeg,Car,1
Car_718.jpeg,Car,1
Car_1501.jpeg,Car,1
Bike_1519.jpeg,Bike,0
Car_1517.jpeg,Car,1
Car_1660.jpeg,Car,1
Car_1049.jpeg,Car,1
Car_1111.jpeg,Car,1
Car_959.jpeg,Car,1
Bike_1174.jpeg,Bike,0
Car_1926.jpeg,Car,1
Bike_512.jpeg,Bike,0
Car_542.jpeg,Car,1
Bike_716.jpeg,Bike,0
Bike_577.jpeg,Bike,0
Car_507.jpeg,Car,1
Bike_594.jpeg,Bike,0
Car_607.jpeg,Car,1
Bike_164.jpeg,Bike,0
Bike_894.jpeg,Bike,0
Car_786.jpeg,Car,1
Bike_119.jpeg,Bike,0
Bike_1828.jpeg,Bike,0
Bike_1938.jpeg,Bike,0
Car_262.jpeg,Car,1
Car_1514.jpeg,Car,1
Car_1702.jpeg,Car,1
Car_651.jpeg,Car,1
Car_151.jpeg,Car,1
Bike_958.jpeg,Bike,0
Bike_105.jpeg,Bike,0
Bike_468.jpeg,Bike,0
Bike_1092.jpeg,Bike,0
Car_1749.jpeg,Car,1
Bike_1244.jpeg,Bike,0
Car_164.jpeg,Car,1
Bike_115.jpeg,Bike,0
Car_202.jpeg,Car,1
Car_1982.jpeg,Car,1
Car_749.jpeg,Car,1
Car_567.jpeg,Car,1
Car_614.jpeg,Car,1
Bike_256.jpeg,Bike,0
Bike_1776.jpeg,Bike,0
Bike_1460.jpeg,Bike,0
Bike_1796.jpeg,Bike,0
Bike_1753.jpeg,Bike,0
Car_1012.jpeg,Car,1
Bike_1143.jpeg,Bike,0
Car_1446.jpeg,Car,1
Car_455.jpeg,Car,1
Bike_1141.jpeg,Bike,0
Bike_1013.jpeg,Bike,0
Bike_438.jpeg,Bike,0
Bike_1788.jpeg,Bike,0
Car_1139.jpeg,Car,1
Bike_44.jpeg,Bike,0
Bike_394.jpeg,Bike,0
Bike_606.jpeg,Bike,0
Bike_485.jpeg,Bike,0
Bike_1747.jpeg,Bike,0
Car_1527.jpeg,Car,1
Car_66.jpeg,Car,1
Car_1273.jpeg,Car,1
Bike_49.jpeg,Bike,0
Car_1073.jpeg,Car,1
Bike_1905.jpeg,Bike,0
Bike_171.jpeg,Bike,0
Bike_1909.jpeg,Bike,0
Car_952.jpeg,Car,1
Car_1970.jpeg,Car,1
Bike_353.jpeg,Bike,0
Bike_346.jpeg,Bike,0
Car_278.jpeg,Car,1
Bike_1334.jpeg,Bike,0
Bike_1270.jpeg,Bike,0
Bike_185.jpeg,Bike,0
Car_303.jpeg,Car,1
Car_1007.jpeg,Car,1
Car_570.jpeg,Car,1
Bike_1282.jpeg,Bike,0
Bike_1076.jpeg,Bike,0
Bike_602.jpeg,Bike,0
Bike_1048.jpeg,Bike,0
Bike_734.jpeg,Bike,0
Bike_827.jpeg,Bike,0
Car_969.jpeg,Car,1
Car_1707.jpeg,Car,1
Car_1882.jpeg,Car,1
Car_1121.jpeg,Car,1
Bike_1487.jpeg,Bike,0
Bike_1438.jpeg,Bike,0
Car_774.jpeg,Car,1
Bike_1496.jpeg,Bike,0
Car_1871.jpeg,Car,1
Bike_459.jpeg,Bike,0
Bike_1382.jpeg,Bike,0
Bike_564.jpeg,Bike,0
Bike_381.jpeg,Bike,0
Bike_706.jpeg,Bike,0
Bike_1601.jpeg,Bike,0
Car_806.jpeg,Car,1
Bike_1648.jpeg,Bike,0
Bike_1335.jpeg,Bike,0
Car_830.jpeg,Car,1
Car_675.jpeg,Car,1
Bike_1869.jpeg,Bike,0
Car_1553.jpeg,Car,1
Bike_1857.jpeg,Bike,0
Bike_555.jpeg,Bike,0
Bike_295.jpeg,Bike,0
Car_446.jpeg,Car,1
Car_1976.jpeg,Car,1
Bike_1969.jpeg,Bike,0
Bike_676.jpeg,Bike,0
Car_1874.jpeg,Car,1
Car_275.jpeg,Car,1
Bike_526.jpeg,Bike,0
Car_897.jpeg,Car,1
Bike_922.jpeg,Bike,0
Car_360.jpeg,Car,1
Bike_1634.jpeg,Bike,0
Bike_357.jpeg,Bike,0
Bike_1528.jpeg,Bike,0
Bike_1057.jpeg,Bike,0
Car_713.jpeg,Car,1
Bike_379.jpeg,Bike,0
Bike_8.jpeg,Bike,0
Car_1750.jpeg,Car,1
Car_1555.jpeg,Car,1
Car_391.jpeg,Car,1
Bike_1182.jpeg,Bike,0
Car_30.jpeg,Car,1
Bike_1168.jpeg,Bike,0
Bike_1502.jpeg,Bike,0
Car_14.jpeg,Car,1
Bike_1718.jpeg,Bike,0
Bike_1428.jpeg,Bike,0
Car_1978.jpeg,Car,1
Bike_1088.jpeg,Bike,0
Bike_918.jpeg,Bike,0
Bike_773.jpeg,Bike,0
Bike_1045.jpeg,Bike,0
Car_1945.jpeg,Car,1
Car_684.jpeg,Car,1
Car_725.jpeg,Car,1
Bike_1786.jpeg,Bike,0
Car_1598.jpeg,Car,1
Car_908.jpeg,Car,1
Car_234.jpeg,Car,1
Car_1474.jpeg,Car,1
Car_961.jpeg,Car,1
Car_711.jpeg,Car,1
Car_1682.jpeg,Car,1
Car_410.jpeg,Car,1
Bike_721.jpeg,Bike,0
Bike_188.jpeg,Bike,0
Car_1800.jpeg,Car,1
Car_671.jpeg,Car,1
Bike_307.jpeg,Bike,0
Car_856.jpeg,Car,1
Car_1458.jpeg,Car,1
Car_282.jpeg,Car,1
Bike_1864.jpeg,Bike,0
Car_1207.jpeg,Car,1
Car_142.jpeg,Car,1
Bike_1775.jpeg,Bike,0
Bike_242.jpeg,Bike,0
Car_1417.jpeg,Car,1
Bike_1291.jpeg,Bike,0
Bike_651.jpeg,Bike,0
Car_1533.jpeg,Car,1
Car_376.jpeg,Car,1
Car_251.jpeg,Car,1
Bike_1708.jpeg,Bike,0
Bike_141.jpeg,Bike,0
Car_180.jpeg,Car,1
Bike_190.jpeg,Bike,0
Bike_494.jpeg,Bike,0
Bike_414.jpeg,Bike,0
Bike_284.jpeg,Bike,0
Bike_74.jpeg,Bike,0
Car_815.jpeg,Car,1
Car_1786.jpeg,Car,1
Car_84.jpeg,Car,1
Car_524.jpeg,Car,1
Car_1933.jpeg,Car,1
Bike_1522.jpeg,Bike,0
Car_962.jpeg,Car,1
Bike_1319.jpeg,Bike,0
Bike_631.jpeg,Bike,0
Bike_1545.jpeg,Bike,0
Car_971.jpeg,Car,1
Car_912.jpeg,Car,1
Car_1624.jpeg,Car,1
Car_673.jpeg,Car,1
Bike_1121.jpeg,Bike,0
Bike_317.jpeg,Bike,0
Car_1999.jpeg,Car,1
Bike_77.jpeg,Bike,0
Car_195.jpeg,Car,1
Car_1959.jpeg,Car,1
Car_791.jpeg,Car,1
Bike_1217.jpeg,Bike,0
Car_139.jpeg,Car,1
Bike_1897.jpeg,Bike,0
Car_1743.jpeg,Car,1
Car_997.jpeg,Car,1
Bike_1163.jpeg,Bike,0
Car_1736.jpeg,Car,1
Car_1430.jpeg,Car,1
Car_1305.jpeg,Car,1
Car_1143.jpeg,Car,1
Car_454.jpeg,Car,1
Bike_330.jpeg,Bike,0
Car_1235.jpeg,Car,1
Car_250.jpeg,Car,1
Car_178.jpeg,Car,1
Car_51.jpeg,Car,1
Car_451.jpeg,Car,1
Bike_214.jpeg,Bike,0
Car_655.jpeg,Car,1
Car_600.jpeg,Car,1
Bike_603.jpeg,Bike,0
Bike_1134.jpeg,Bike,0
Bike_1592.jpeg,Bike,0
Bike_1763.jpeg,Bike,0
Car_127.jpeg,Car,1
Bike_85.jpeg,Bike,0
Bike_1939.jpeg,Bike,0
Bike_255.jpeg,Bike,0
Car_1661.jpeg,Car,1
Bike_803.jpeg,Bike,0
Car_1479.jpeg,Car,1
Bike_1089.jpeg,Bike,0
Bike_1646.jpeg,Bike,0
Car_543.jpeg,Car,1
Car_1991.jpeg,Car,1
Bike_1538.jpeg,Bike,0
Car_1565.jpeg,Car,1
Car_1428.jpeg,Car,1
Car_1910.jpeg,Car,1
Bike_919.jpeg,Bike,0
Car_1074.jpeg,Car,1
Bike_210.jpeg,Bike,0
Car_528.jpeg,Car,1
Car_1966.jpeg,Car,1
Bike_81.jpeg,Bike,0
Bike_1557.jpeg,Bike,0
Bike_43.jpeg,Bike,0
Bike_1017.jpeg,Bike,0
Bike_794.jpeg,Bike,0
Car_1412.jpeg,Car,1
Bike_1582.jpeg,Bike,0
Car_1791.jpeg,Car,1
Car_1838.jpeg,Car,1
Bike_1398.jpeg,Bike,0
Bike_993.jpeg,Bike,0
Car_1018.jpeg,Car,1
Bike_1957.jpeg,Bike,0
Bike_1442.jpeg,Bike,0
Bike_1144.jpeg,Bike,0
Bike_1754.jpeg,Bike,0
Bike_1912.jpeg,Bike,0
Bike_542.jpeg,Bike,0
Car_1837.jpeg,Car,1
Car_1335.jpeg,Car,1
Car_1818.jpeg,Car,1
Bike_1838.jpeg,Bike,0
Bike_1425.jpeg,Bike,0
Bike_1576.jpeg,Bike,0
Bike_912.jpeg,Bike,0
Car_1717.jpeg,Car,1
Bike_805.jpeg,Bike,0
Car_557.jpeg,Car,1
Bike_1749.jpeg,Bike,0
Car_358.jpeg,Car,1
Car_1161.jpeg,Car,1
Bike_841.jpeg,Bike,0
Car_1728.jpeg,Car,1
Bike_434.jpeg,Bike,0
Car_706.jpeg,Car,1
Bike_967.jpeg,Bike,0
Bike_1949.jpeg,Bike,0
Car_1023.jpeg,Car,1
Car_701.jpeg,Car,1
Car_844.jpeg,Car,1
Bike_609.jpeg,Bike,0
Bike_1610.jpeg,Bike,0
Bike_1159.jpeg,Bike,0
Bike_532.jpeg,Bike,0
Bike_428.jpeg,Bike,0
Car_1185.jpeg,Car,1
Car_855.jpeg,Car,1
Car_1636.jpeg,Car,1
Car_535.jpeg,Car,1
Bike_204.jpeg,Bike,0
Bike_879.jpeg,Bike,0
Bike_349.jpeg,Bike,0
Car_6.jpeg,Car,1
Bike_1530.jpeg,Bike,0
Car_321.jpeg,Car,1
Car_1228.jpeg,Car,1
Bike_534.jpeg,Bike,0
